"","month","year","BNFSectionName","id","Quantity"
"25329","October","2010","Vaginal PH Correction Gels","October 2010",4390
"25330","October","2010","Vehicles and Emulsifying Agents","October 2010",1603279
"25331","October","2010","Venous Ulcer Compression System","October 2010",7097
"25332","October","2010","Vitamins","October 2010",72188641
"25333","October","2010","Waters","October 2010",3881826
"25334","October","2010","Wound Management & other Dressings","October 2010",6239102
"25335","October","2010","Wound Management Products","October 2010",18337
"25336","October","2010","X-Ray Contrast Media","October 2010",11600
"25337","October","2011","Absorbent Cottons","October 2011",431625
"25338","October","2011","Acids","October 2011",468825
"25339","October","2011","Acne and Rosacea","October 2011",8597883
"25340","October","2011","Acne Treatment","October 2011",1765
"25341","October","2011","Acute Diarrhoea","October 2011",9742576
"25342","October","2011","Adhesive (Pastes/Sprays/Solutions)","October 2011",3975
"25343","October","2011","Adhesive Discs/Rings/Pads/Plasters","October 2011",851183
"25344","October","2011","Adhesive Dressing Remover Ster Silicone","October 2011",2367
"25345","October","2011","Adhesive Removers (Sprays/Liquids/Wipes)","October 2011",396649
"25346","October","2011","Alcohol, Wines & Spirits","October 2011",110
"25347","October","2011","Anaemias + Other Blood Disorders","October 2011",50826734
"25348","October","2011","Anal Irrigation System","October 2011",3938
"25349","October","2011","Anal Plugs","October 2011",10664
"25350","October","2011","Analgesics","October 2011",518156897
"25351","October","2011","Anthelmintics","October 2011",362088
"25352","October","2011","Anti-Arrhythmic Drugs","October 2011",4133222
"25353","October","2011","Anti-Infective Eye Preparations","October 2011",1470479
"25354","October","2011","Anti-Infective Skin Preparations","October 2011",11682705
"25355","October","2011","Antibacterial Drugs","October 2011",128594700
"25356","October","2011","Anticoagulants And Protamine","October 2011",39167436
"25357","October","2011","Antidepressant Drugs","October 2011",143084857
"25358","October","2011","Antiepileptics","October 2011",114069242
"25359","October","2011","Antifibrinolytic Drugs & Haemostatics","October 2011",2127977
"25360","October","2011","Antifungal Drugs","October 2011",4717811
"25361","October","2011","Antihist, Hyposensit & Allergic Emergen","October 2011",38905259
"25362","October","2011","Antiperspirants","October 2011",506033
"25363","October","2011","Antiplatelet Drugs","October 2011",100755373
"25364","October","2011","Antiprotozoal Drugs","October 2011",9240648
"25365","October","2011","Antisecretory Drugs+Mucosal Protectants","October 2011",138144236
"25366","October","2011","Antispasmod.&Other Drgs Alt.Gut Motility","October 2011",26636710
"25367","October","2011","Antiviral Drugs","October 2011",2600807
"25368","October","2011","Arm Sling/Bandages","October 2011",1325508
"25369","October","2011","Aromatic Inhalations","October 2011",144162
"25370","October","2011","Bacterial Decolonisation Products","October 2011",648
"25371","October","2011","Bag Closures","October 2011",44617
"25372","October","2011","Bag Covers","October 2011",5131
"25373","October","2011","Base/Dil/Susp Agents/Stabilisers","October 2011",31216251
"25374","October","2011","Belts","October 2011",10933
"25375","October","2011","Beta-Adrenoceptor Blocking Drugs","October 2011",93360632
"25376","October","2011","Bitters And Tonics","October 2011",3750
"25377","October","2011","Bronchodilators","October 2011",22013620
"25378","October","2011","Catheter Maintenance Solutions","October 2011",131116
"25379","October","2011","Catheter Valves","October 2011",44014
"25380","October","2011","Catheters","October 2011",260698
"25381","October","2011","Cellulose Wadding BP 1988","October 2011",3000
"25382","October","2011","Cervical Collar","October 2011",135
"25383","October","2011","Chiropody Appliances","October 2011",8108
"25384","October","2011","Chronic Bowel Disorders","October 2011",22503292
"25385","October","2011","CNS Stimulants and drugs used for ADHD","October 2011",3739970
"25386","October","2011","Colostomy Bags","October 2011",2078908
"25387","October","2011","Colostomy Sets","October 2011",20
"25388","October","2011","Colouring,Flavouring & Sweetening Agents","October 2011",763
"25389","October","2011","Compound Vit/Mineral Formulations","October 2011",1080596
"25390","October","2011","Contraceptive Devices","October 2011",1487
"25391","October","2011","Contraceptives","October 2011",56597954
"25392","October","2011","Cordials/Soft Drinks","October 2011",2135571
"25393","October","2011","Corti'roids & Other Anti-Inflamm.Preps.","October 2011",1836898
"25394","October","2011","Corticosteroids (Endocrine)","October 2011",29743850
"25395","October","2011","Corticosteroids (Respiratory)","October 2011",2024310
"25396","October","2011","Cough Preparations","October 2011",20187768
"25397","October","2011","Cromoglycate,Rel,Leukotriene Antagonists","October 2011",4124672
"25398","October","2011","Cycloidal Vibration Accessories","October 2011",1989
"25399","October","2011","Cytotoxic Drugs","October 2011",649815
"25400","October","2011","Deodorants","October 2011",82574
"25401","October","2011","Discharge Solidifying Agents","October 2011",284861
"25402","October","2011","Disinfectants,Preserv&Sterilising Agents","October 2011",510
"25403","October","2011","Diuretics","October 2011",102382046
"25404","October","2011","Drainable Dribbling Appliances","October 2011",23
"25405","October","2011","Drugs Acting On The Ear","October 2011",871276
"25406","October","2011","Drugs Acting On The Nose","October 2011",2100598
"25407","October","2011","Drugs Acting On The Oropharynx","October 2011",32676458
"25408","October","2011","Drugs Affecting Bone Metabolism","October 2011",4124010
"25409","October","2011","Drugs Affecting Intestinal Secretions","October 2011",7379454
"25410","October","2011","Drugs Affecting The Immune Response","October 2011",8650007
"25411","October","2011","Drugs for Dementia","October 2011",3822533
"25412","October","2011","Drugs For Genito-Urinary Disorders","October 2011",29384819
"25413","October","2011","Drugs Used In Diabetes","October 2011",215823688
"25414","October","2011","Drugs Used In Nausea And Vertigo","October 2011",41894104
"25415","October","2011","Drugs Used In Neuromuscular  Disorders","October 2011",15168941
"25416","October","2011","Drugs Used In Obstetrics","October 2011",7
"25417","October","2011","Drugs Used In Park'ism/Related Disorders","October 2011",21094683
"25418","October","2011","Drugs Used In Psychoses & Rel.Disorders","October 2011",31547965
"25419","October","2011","Drugs Used In Rheumatic Diseases & Gout","October 2011",102730407
"25420","October","2011","Drugs Used In Substance Dependence","October 2011",151174447
"25421","October","2011","Drugs used in the Treatment of Obesity","October 2011",5709292
"25422","October","2011","Dry Mouth Products","October 2011",1252943
"25423","October","2011","Dyspep&Gastro-Oesophageal Reflux Disease","October 2011",156980532
"25424","October","2011","Elastic Hosiery","October 2011",152346
"25425","October","2011","Emollient & Barrier Preparations","October 2011",547927778
"25426","October","2011","Emollients","October 2011",50081524
"25427","October","2011","Eye Products","October 2011",558497
"25428","October","2011","Faecal Collectors","October 2011",450
"25429","October","2011","Filters/Bridges","October 2011",31940
"25430","October","2011","Flanges","October 2011",233
"25431","October","2011","Fluids And Electrolytes","October 2011",7100471
"25432","October","2011","Foam","October 2011",8
"25433","October","2011","Foods","October 2011",45895256
"25434","October","2011","Gauzes & Gauze Tissue","October 2011",1937137
"25435","October","2011","General Anaesthesia","October 2011",148599
"25436","October","2011","Health Supplements","October 2011",454785
"25437","October","2011","Hypertension and Heart Failure","October 2011",190674812
"25438","October","2011","Hypnotics And Anxiolytics","October 2011",40774324
"25439","October","2011","Hypothalamic&Pituitary Hormones&Antioest","October 2011",938147
"25440","October","2011","Ileostomy Bags","October 2011",1347022
"25441","October","2011","Ileostomy Sets","October 2011",1
"25442","October","2011","Immunoglobulins","October 2011",78
"25443","October","2011","Incontinence Belts","October 2011",2
"25444","October","2011","Incontinence Sheath Fixing Strips & Adh","October 2011",25393
"25445","October","2011","Incontinence Sheaths","October 2011",537523
"25446","October","2011","Indwelling Pleural Cath Drain System","October 2011",1918
"25447","October","2011","Inhalation Solutions","October 2011",66015
"25448","October","2011","Intravenous Nutrition","October 2011",147
"25449","October","2011","Irrigation Solutions","October 2011",870983
"25450","October","2011","Irrigation Washout Appliances","October 2011",38923
"25451","October","2011","Jaw Rehabilitation Device","October 2011",10
"25452","October","2011","Laxatives","October 2011",220874811
"25453","October","2011","Leg Bags","October 2011",572200
"25454","October","2011","Leg Ulcer Wrap","October 2011",11
"25455","October","2011","Lints","October 2011",61050
"25456","October","2011","Lipid-Regulating Drugs","October 2011",165011397
"25457","October","2011","Local Anaesthesia","October 2011",1013060
"25458","October","2011","Local Anaesthetics","October 2011",1287
"25459","October","2011","Local Prepn for Anal & Rectal Disorders","October 2011",3430059
"25460","October","2011","Local Sclerosants","October 2011",40
"25461","October","2011","Low Friction Products","October 2011",1351
"25462","October","2011","Lubricant Gels","October 2011",1102683
"25463","October","2011","Lymphoedema Garments","October 2011",25328
"25464","October","2011","Metabolic Disorders","October 2011",228537
"25465","October","2011","Minerals","October 2011",23640102
"25466","October","2011","Miscellaneous Ophthalmic Preparations","October 2011",9948099
"25467","October","2011","Miscellaneous Topical Preparations","October 2011",7338
"25468","October","2011","Mucolytics","October 2011",14673545
"25469","October","2011","Mydriatics And Cycloplegics","October 2011",101505
"25470","October","2011","Nasal Products","October 2011",36907
"25471","October","2011","Night Drainage Bags","October 2011",1523762
"25472","October","2011","Nit,Calc Block & Other Antianginal Drugs","October 2011",127122280
"25473","October","2011","Oral Film Forming Agents","October 2011",123166
"25474","October","2011","Oral Nutrition","October 2011",2003269516
"25475","October","2011","Other Appliances","October 2011",47354557
"25476","October","2011","Other Endocrine Drugs","October 2011",214848
"25477","October","2011","Other Health Supplements","October 2011",1228406
"25478","October","2011","Other Preparations","October 2011",166428
"25479","October","2011","Other Systemic Drugs For COPD","October 2011",11137
"25480","October","2011","Oxygen Masks","October 2011",32
"25481","October","2011","Peak Flow Meters","October 2011",16914
"25482","October","2011","Pelvic Toning Devices","October 2011",55
"25483","October","2011","Physical Debridement Pad","October 2011",3600
"25484","October","2011","Plantar Pressure Offloading Device","October 2011",2966
"25485","October","2011","Plasters","October 2011",4354
"25486","October","2011","Positive Inotropic Drugs","October 2011",8316606
"25487","October","2011","Preparations For Eczema And Psoriasis","October 2011",19111409
"25488","October","2011","Preparations For Warts And Calluses","October 2011",354758
"25489","October","2011","Pressure Plates/Shields","October 2011",6387
"25490","October","2011","Prosthetic Adhesives","October 2011",35
"25491","October","2011","Selective Preparations","October 2011",13435785
"25492","October","2011","Sex Hormones","October 2011",21994410
"25493","October","2011","Sex Hormones & Antag In Malig Disease","October 2011",5489313
"25494","October","2011","Shampoo&Other Preps For Scalp&Hair Cond","October 2011",25780313
"25495","October","2011","Silk Garments","October 2011",2309
"25496","October","2011","Single Substances","October 2011",146690
"25497","October","2011","Skin Adhesive,Sterile","October 2011",96
"25498","October","2011","Skin Cleansers,Antiseptics & Desloughing","October 2011",7068233
"25499","October","2011","Skin Closure Strips, Sterile","October 2011",62355
"25500","October","2011","Skin Fillers And Protectives","October 2011",673528
"25501","October","2011","Skin Protectors","October 2011",385724
"25502","October","2011","Soft-Tissue Disorders & Topical Pain Rel","October 2011",50525548
"25503","October","2011","Stable Angina, Acute/Crnry Synd&Fibrin","October 2011",4
"25504","October","2011","Stockinette","October 2011",204577
"25505","October","2011","Stoma Caps/Dressings","October 2011",66913
"25506","October","2011","Stoma Care","October 2011",7516
"25507","October","2011","Sunscreens And Camouflagers","October 2011",1737321
"25508","October","2011","Surgical Adhesive Tape","October 2011",130561
"25509","October","2011","Surgical Sutures","October 2011",137
"25510","October","2011","Suspensory Systems","October 2011",2896
"25511","October","2011","Swabs","October 2011",7331486
"25512","October","2011","Sympathomimetics","October 2011",112133
"25513","October","2011","Systemic Nasal Decongestants","October 2011",2271999
"25514","October","2011","Thyroid And Antithyroid Drugs","October 2011",81114336
"25515","October","2011","Top Local Anaesthetics & Antipruritics","October 2011",4375911
"25516","October","2011","Topical Circulatory Preparations","October 2011",648900
"25517","October","2011","Topical Corticosteroids","October 2011",49705618
"25518","October","2011","Tracheostomy & Laryngectomy Appliances","October 2011",364556
"25519","October","2011","Treatment Of Glaucoma","October 2011",4315892
"25520","October","2011","Treatment Of Vaginal & Vulval Conditions","October 2011",3374315
"25521","October","2011","Trusses","October 2011",463
"25522","October","2011","Tubing & Accessories","October 2011",4984
"25523","October","2011","Tubing And Accessories","October 2011",78963
"25524","October","2011","Two Piece Ostomy Systems","October 2011",1222188
"25525","October","2011","Urethral Insert For Female Stress Incont","October 2011",2240
"25526","October","2011","Urinal Systems","October 2011",9891
"25527","October","2011","Urostomy Bags","October 2011",230213
"25528","October","2011","Vaccines And Antisera","October 2011",24578
"25529","October","2011","Vacuum Pumps for Erectile Dysfunction","October 2011",1107
"25530","October","2011","Vaginal Dilators","October 2011",187
"25531","October","2011","Vaginal Moisturisers","October 2011",15664
"25532","October","2011","Vaginal PH Correction Gels","October 2011",7325
"25533","October","2011","Vehicles and Emulsifying Agents","October 2011",2682946
"25534","October","2011","Venous Ulcer Compression System","October 2011",7885
"25535","October","2011","Vitamins","October 2011",78835786
"25536","October","2011","Waters","October 2011",4313437
"25537","October","2011","Wound Management & other Dressings","October 2011",6331485
"25538","October","2011","Wound Management Products","October 2011",17561
"25539","October","2011","X-Ray Contrast Media","October 2011",5900
"25540","October","2012","Absorbent Cottons","October 2012",382275
"25541","October","2012","Acids","October 2012",375849
"25542","October","2012","Acne and Rosacea","October 2012",8315177
"25543","October","2012","Acne Treatment","October 2012",1680
"25544","October","2012","Acute Diarrhoea","October 2012",11020655
"25545","October","2012","Adhesive (Pastes/Sprays/Solutions)","October 2012",3084
"25546","October","2012","Adhesive Discs/Rings/Pads/Plasters","October 2012",1019621
"25547","October","2012","Adhesive Dressing Remover Ster Silicone","October 2012",2982
"25548","October","2012","Adhesive Removers (Sprays/Liquids/Wipes)","October 2012",487130
"25549","October","2012","Alcohol, Wines & Spirits","October 2012",120
"25550","October","2012","Anaemias + Other Blood Disorders","October 2012",55264390
"25551","October","2012","Anal Irrigation System","October 2012",5286
"25552","October","2012","Anal Plugs","October 2012",12510
"25553","October","2012","Analgesics","October 2012",569451282
"25554","October","2012","Anthelmintics","October 2012",413149
"25555","October","2012","Anti-Arrhythmic Drugs","October 2012",4319845
"25556","October","2012","Anti-Infective Eye Preparations","October 2012",1537501
"25557","October","2012","Anti-Infective Skin Preparations","October 2012",10491520
"25558","October","2012","Antibacterial Drugs","October 2012",144171098
"25559","October","2012","Anticoagulants And Protamine","October 2012",44903194
"25560","October","2012","Antidepressant Drugs","October 2012",160197182
"25561","October","2012","Antiepileptics","October 2012",131322925
"25562","October","2012","Antifibrinolytic Drugs & Haemostatics","October 2012",2242214
"25563","October","2012","Antifungal Drugs","October 2012",5008296
"25564","October","2012","Antihist, Hyposensit & Allergic Emergen","October 2012",43112019
"25565","October","2012","Antiperspirants","October 2012",436494
"25566","October","2012","Antiplatelet Drugs","October 2012",104014697
"25567","October","2012","Antiprotozoal Drugs","October 2012",9326361
"25568","October","2012","Antisecretory Drugs+Mucosal Protectants","October 2012",158657940
"25569","October","2012","Antispasmod.&Other Drgs Alt.Gut Motility","October 2012",29544734
"25570","October","2012","Antiviral Drugs","October 2012",2962021
"25571","October","2012","Arm Sling/Bandages","October 2012",1320767
"25572","October","2012","Aromatic Inhalations","October 2012",159842
"25573","October","2012","Bacterial Decolonisation Products","October 2012",1497
"25574","October","2012","Bag Closures","October 2012",39594
"25575","October","2012","Bag Covers","October 2012",4042
"25576","October","2012","Base/Dil/Susp Agents/Stabilisers","October 2012",36379333
"25577","October","2012","Belts","October 2012",11233
"25578","October","2012","Beta-Adrenoceptor Blocking Drugs","October 2012",101368256
"25579","October","2012","Bitters And Tonics","October 2012",700
"25580","October","2012","Bronchodilators","October 2012",24527629
"25581","October","2012","Catheter Maintenance Solutions","October 2012",140396
"25582","October","2012","Catheter Valves","October 2012",49920
"25583","October","2012","Catheters","October 2012",291123
"25584","October","2012","Cellulose Wadding BP 1988","October 2012",9000
"25585","October","2012","Cervical Collar","October 2012",141
"25586","October","2012","Chiropody Appliances","October 2012",6651
"25587","October","2012","Chronic Bowel Disorders","October 2012",24266336
"25588","October","2012","CNS Stimulants and drugs used for ADHD","October 2012",4166155
"25589","October","2012","Colostomy Bags","October 2012",2350151
"25590","October","2012","Colostomy Sets","October 2012",8
"25591","October","2012","Colouring,Flavouring & Sweetening Agents","October 2012",330
"25592","October","2012","Compound Vit/Mineral Formulations","October 2012",1129560
"25593","October","2012","Contraceptive Devices","October 2012",1592
"25594","October","2012","Contraceptives","October 2012",61282956
"25595","October","2012","Cordials/Soft Drinks","October 2012",1676546
"25596","October","2012","Corti'roids & Other Anti-Inflamm.Preps.","October 2012",2047243
"25597","October","2012","Corticosteroids (Endocrine)","October 2012",33339372
"25598","October","2012","Corticosteroids (Respiratory)","October 2012",2159443
"25599","October","2012","Cough Preparations","October 2012",21952764
"25600","October","2012","Cromoglycate,Rel,Leukotriene Antagonists","October 2012",4773485
"25601","October","2012","Cycloidal Vibration Accessories","October 2012",2720
"25602","October","2012","Cytotoxic Drugs","October 2012",699211
"25603","October","2012","Deodorants","October 2012",98702
"25604","October","2012","Dev For Adjunctive Tt Of Hypertension","October 2012",12
"25605","October","2012","Discharge Solidifying Agents","October 2012",340399
"25606","October","2012","Disinfectants,Preserv&Sterilising Agents","October 2012",2000
"25607","October","2012","Diuretics","October 2012",105358077
"25608","October","2012","Drainable Dribbling Appliances","October 2012",9
"25609","October","2012","Drugs Acting On The Ear","October 2012",931695
"25610","October","2012","Drugs Acting On The Nose","October 2012",2313162
"25611","October","2012","Drugs Acting On The Oropharynx","October 2012",36392015
"25612","October","2012","Drugs Affecting Bone Metabolism","October 2012",4324722
"25613","October","2012","Drugs Affecting Intestinal Secretions","October 2012",8222029
"25614","October","2012","Drugs Affecting The Immune Response","October 2012",9281885
"25615","October","2012","Drugs for Dementia","October 2012",4799367
"25616","October","2012","Drugs For Genito-Urinary Disorders","October 2012",33843887
"25617","October","2012","Drugs Used In Diabetes","October 2012",239465771
"25618","October","2012","Drugs Used In Nausea And Vertigo","October 2012",46213816
"25619","October","2012","Drugs Used In Neuromuscular  Disorders","October 2012",17076111
"25620","October","2012","Drugs Used In Obstetrics","October 2012",5
"25621","October","2012","Drugs Used In Park'ism/Related Disorders","October 2012",23436947
"25622","October","2012","Drugs Used In Psychoses & Rel.Disorders","October 2012",33053692
"25623","October","2012","Drugs Used In Rheumatic Diseases & Gout","October 2012",106894531
"25624","October","2012","Drugs Used In Substance Dependence","October 2012",146113587
"25625","October","2012","Drugs used in the Treatment of Obesity","October 2012",4261002
"25626","October","2012","Dry Mouth Products","October 2012",645390
"25627","October","2012","Dyspep&Gastro-Oesophageal Reflux Disease","October 2012",168106728
"25628","October","2012","Elastic Hosiery","October 2012",161059
"25629","October","2012","Emollient & Barrier Preparations","October 2012",596356260
"25630","October","2012","Emollients","October 2012",70981128
"25631","October","2012","Eye Products","October 2012",891962
"25632","October","2012","Faecal Collectors","October 2012",1562
"25633","October","2012","Filters/Bridges","October 2012",32299
"25634","October","2012","Flanges","October 2012",269
"25635","October","2012","Fluids And Electrolytes","October 2012",7658646
"25636","October","2012","Foam","October 2012",13
"25637","October","2012","Foods","October 2012",50994457
"25638","October","2012","Gauzes & Gauze Tissue","October 2012",1621655
"25639","October","2012","General Anaesthesia","October 2012",174456
"25640","October","2012","Health Supplements","October 2012",363606
"25641","October","2012","Hypertension and Heart Failure","October 2012",204516534
"25642","October","2012","Hypnotics And Anxiolytics","October 2012",41793599
"25643","October","2012","Hypothalamic&Pituitary Hormones&Antioest","October 2012",1023376
"25644","October","2012","Ileostomy Bags","October 2012",1533280
"25645","October","2012","Ileostomy Sets","October 2012",1
"25646","October","2012","Immunoglobulins","October 2012",73
"25647","October","2012","Incontinence Belts","October 2012",6
"25648","October","2012","Incontinence Sheath Fixing Strips & Adh","October 2012",32046
"25649","October","2012","Incontinence Sheaths","October 2012",595600
"25650","October","2012","Indwelling Pleural Cath Drain System","October 2012",2112
"25651","October","2012","Inhalation Solutions","October 2012",103975
"25652","October","2012","Insert For Female Stress Incont","October 2012",2698
"25653","October","2012","Intravenous Nutrition","October 2012",43
"25654","October","2012","Irrigation Solutions","October 2012",902868
"25655","October","2012","Irrigation Washout Appliances","October 2012",41420
"25656","October","2012","Jaw Rehabilitation Device","October 2012",157
"25657","October","2012","Laxatives","October 2012",232915118
"25658","October","2012","Leg Bags","October 2012",629868
"25659","October","2012","Leg Ulcer Wrap","October 2012",3
"25660","October","2012","Lints","October 2012",55400
"25661","October","2012","Lipid-Regulating Drugs","October 2012",180726184
"25662","October","2012","Local Anaesthesia","October 2012",1259631
"25663","October","2012","Local Anaesthetics","October 2012",1284
"25664","October","2012","Local Prepn for Anal & Rectal Disorders","October 2012",3761555
"25665","October","2012","Local Sclerosants","October 2012",95
"25666","October","2012","Low Friction Products","October 2012",4942
"25667","October","2012","Lubricant Gels","October 2012",1228652
"25668","October","2012","Lymphoedema Garments","October 2012",33419
"25669","October","2012","Metabolic Disorders","October 2012",220523
"25670","October","2012","Micro-Enema - Sodium Citrate","October 2012",5172
"25671","October","2012","Minerals","October 2012",28684598
"25672","October","2012","Miscellaneous Ophthalmic Preparations","October 2012",10702039
"25673","October","2012","Miscellaneous Topical Preparations","October 2012",8688
"25674","October","2012","Mucolytics","October 2012",18128114
"25675","October","2012","Mydriatics And Cycloplegics","October 2012",105379
"25676","October","2012","Nasal Products","October 2012",46259
"25677","October","2012","Night Drainage Bags","October 2012",1723614
"25678","October","2012","Nit,Calc Block & Other Antianginal Drugs","October 2012",136801872
"25679","October","2012","Oral Film Forming Agents","October 2012",203678
"25680","October","2012","Oral Nutrition","October 2012",2064144264
"25681","October","2012","Other Appliances","October 2012",53576793
"25682","October","2012","Other Endocrine Drugs","October 2012",218981
"25683","October","2012","Other Gases","October 2012",1
"25684","October","2012","Other Health Supplements","October 2012",726726
"25685","October","2012","Other Preparations","October 2012",1110704
"25686","October","2012","Oxygen Masks","October 2012",32
"25687","October","2012","Peak Flow Meters","October 2012",20294
"25688","October","2012","Pelvic Toning Devices","October 2012",94
"25689","October","2012","Physical Debridement Device","October 2012",9548
"25690","October","2012","Plantar Pressure Offloading Device","October 2012",3628
"25691","October","2012","Plasters","October 2012",4980
"25692","October","2012","Positive Inotropic Drugs","October 2012",8462854
"25693","October","2012","Preparations For Eczema And Psoriasis","October 2012",11672781
"25694","October","2012","Preparations For Warts And Calluses","October 2012",328288
"25695","October","2012","Pressure Plates/Shields","October 2012",6635
"25696","October","2012","Prosthetic Adhesives","October 2012",110
"25697","October","2012","Selective Preparations","October 2012",10525363
"25698","October","2012","Sex Hormones","October 2012",23366040
"25699","October","2012","Sex Hormones & Antag In Malig Disease","October 2012",5789197
"25700","October","2012","Shampoo&Other Preps For Scalp&Hair Cond","October 2012",27669365
"25701","October","2012","Silk Garments","October 2012",3725
"25702","October","2012","Single Substances","October 2012",245625
"25703","October","2012","Skin Adhesive,Sterile","October 2012",124
"25704","October","2012","Skin Cleansers,Antiseptics & Desloughing","October 2012",7612855
"25705","October","2012","Skin Closure Strips, Sterile","October 2012",65286
"25706","October","2012","Skin Fillers And Protectives","October 2012",839956
"25707","October","2012","Skin Protectors","October 2012",453096
"25708","October","2012","Soft-Tissue Disorders & Topical Pain Rel","October 2012",56336537
"25709","October","2012","Stable Angina, Acute/Crnry Synd&Fibrin","October 2012",84
"25710","October","2012","Stockinette","October 2012",205645
"25711","October","2012","Stoma Caps/Dressings","October 2012",66730
"25712","October","2012","Stoma Care","October 2012",4516
"25713","October","2012","Sunscreens And Camouflagers","October 2012",1883465
"25714","October","2012","Surgical Adhesive Tape","October 2012",125687
"25715","October","2012","Surgical Sutures","October 2012",289
"25716","October","2012","Suspensory Systems","October 2012",3474
"25717","October","2012","Swabs","October 2012",7384799
"25718","October","2012","Sympathomimetics","October 2012",152793
"25719","October","2012","Systemic Nasal Decongestants","October 2012",2229009
"25720","October","2012","Thyroid And Antithyroid Drugs","October 2012",89207095
"25721","October","2012","Top Local Anaesthetics & Antipruritics","October 2012",4433394
"25722","October","2012","Topical Circulatory Preparations","October 2012",655490
"25723","October","2012","Topical Corticosteroids","October 2012",52926074
"25724","October","2012","Tracheostomy & Laryngectomy Appliances","October 2012",412215
"25725","October","2012","Treatment Of Glaucoma","October 2012",4756781
"25726","October","2012","Treatment Of Vaginal & Vulval Conditions","October 2012",3671312
"25727","October","2012","Trusses","October 2012",440
"25728","October","2012","Tubing & Accessories","October 2012",6053
"25729","October","2012","Tubing And Accessories","October 2012",83452
"25730","October","2012","Two Piece Ostomy Systems","October 2012",1247198
"25731","October","2012","Urinal Systems","October 2012",9501
"25732","October","2012","Urostomy Bags","October 2012",264502
"25733","October","2012","Vaccines And Antisera","October 2012",32514
"25734","October","2012","Vacuum Pumps for Erectile Dysfunction","October 2012",1216
"25735","October","2012","Vaginal Dilators","October 2012",305
"25736","October","2012","Vaginal Moisturisers","October 2012",18363
"25737","October","2012","Vaginal PH Correction Gels","October 2012",10203
"25738","October","2012","Vehicles and Emulsifying Agents","October 2012",4454257
"25739","October","2012","Venous Ulcer Compression System","October 2012",8310
"25740","October","2012","Vitamins","October 2012",93863566
"25741","October","2012","Waters","October 2012",4752451
"25742","October","2012","Wound Management & other Dressings","October 2012",6404498
"25743","October","2012","Wound Management Products","October 2012",19848
"25744","October","2012","X-Ray Contrast Media","October 2012",6300
"25745","October","2013","Absorbent Cottons","October 2013",311675
"25746","October","2013","Acids","October 2013",271598
"25747","October","2013","Acne and Rosacea","October 2013",8475852
"25748","October","2013","Acne Treatment","October 2013",1630
"25749","October","2013","Acute Diarrhoea","October 2013",11027602
"25750","October","2013","Adhesive (Pastes/Sprays/Solutions)","October 2013",2924
"25751","October","2013","Adhesive Discs/Rings/Pads/Plasters","October 2013",1112116
"25752","October","2013","Adhesive Dressing Remover Ster Silicone","October 2013",4470
"25753","October","2013","Adhesive Removers (Sprays/Liquids/Wipes)","October 2013",528250
"25754","October","2013","Alcohol, Wines & Spirits","October 2013",410
"25755","October","2013","Anaemias + Other Blood Disorders","October 2013",58656257
"25756","October","2013","Anal Irrigation System","October 2013",6502
"25757","October","2013","Anal Plugs","October 2013",12456
"25758","October","2013","Analgesics","October 2013",595543147
"25759","October","2013","Anthelmintics","October 2013",411432
"25760","October","2013","Anti-Arrhythmic Drugs","October 2013",4312844
"25761","October","2013","Anti-Infective Eye Preparations","October 2013",1469177
"25762","October","2013","Anti-Infective Skin Preparations","October 2013",10990176
"25763","October","2013","Antibacterial Drugs","October 2013",135091508
"25764","October","2013","Anticoagulants And Protamine","October 2013",49521865
"25765","October","2013","Antidepressant Drugs","October 2013",170266727
"25766","October","2013","Antiepileptics","October 2013",143828036
"25767","October","2013","Antifibrinolytic Drugs & Haemostatics","October 2013",2281758
"25768","October","2013","Antifungal Drugs","October 2013",5154341
"25769","October","2013","Antihist, Hyposensit & Allergic Emergen","October 2013",45902219
"25770","October","2013","Antiperspirants","October 2013",402695
"25771","October","2013","Antiplatelet Drugs","October 2013",102014360
"25772","October","2013","Antiprotozoal Drugs","October 2013",9113338
"25773","October","2013","Antisecretory Drugs+Mucosal Protectants","October 2013",169560013
"25774","October","2013","Antispasmod.&Other Drgs Alt.Gut Motility","October 2013",30064553
"25775","October","2013","Antiviral Drugs","October 2013",3195019
"25776","October","2013","Arm Sling/Bandages","October 2013",1321932
"25777","October","2013","Aromatic Inhalations","October 2013",128949
"25778","October","2013","Bacterial Decolonisation Products","October 2013",2565
"25779","October","2013","Bag Closures","October 2013",39194
"25780","October","2013","Bag Covers","October 2013",3472
"25781","October","2013","Base/Dil/Susp Agents/Stabilisers","October 2013",38958923
"25782","October","2013","Belts","October 2013",10314
"25783","October","2013","Beta-Adrenoceptor Blocking Drugs","October 2013",104842127
"25784","October","2013","Bitters And Tonics","October 2013",500
"25785","October","2013","Bronchodilators","October 2013",25056641
"25786","October","2013","Catheter Maintenance Solutions","October 2013",138757
"25787","October","2013","Catheter Valves","October 2013",53416
"25788","October","2013","Catheters","October 2013",518671
"25789","October","2013","Cervical Collar","October 2013",148
"25790","October","2013","Chiropody Appliances","October 2013",6891
"25791","October","2013","Chronic Bowel Disorders","October 2013",24676543
"25792","October","2013","CNS Stimulants and drugs used for ADHD","October 2013",4399966
"25793","October","2013","Colostomy Bags","October 2013",2315452
"25794","October","2013","Colostomy Sets","October 2013",8
